text,label
علي خلاف زوجته سالوه مالسبب قال اتكلم عرضي فلما طلقها سالوه مالسبب,0
مش حالي حقك تقع رجال مسبع مربع مشنب وباسمك الحقيقي وصورتك الشخصيه وتجي تعلق بنات بتعليقات تدل انك رجال مسبع مابلا مثلث ومابلا راسك المربع وشنبك زينه حتي بنات صف مشنبات واسمك وصورتك عار علي اهلك مابتستحوش,0
نعمل مطعم وكل شغله شهر ميلاده يغسل مواعين ينضف الصاله يقدم اكل للزباءن يلم المواعين يط,0
ايش تسموا عندكم,0
الي بيسالو اين اني انا جالسه اتعلم الطبخ عشان لمن اتزوج مايرجعنيش يوم لعند امي ايوا وكمان معده عيال الناس مشلعبه,0
يبعدهم الله عنك تحاول اعادتهم اليكوكذا,0
انني وهبتك قلبي قلبي اكثر الاماكن دفءا لدي اعز املك مكانا مليءا بالحنان غيره احببتك بكل دوافعي بكل اشعر يوجد لدي اقوله لقد تمكنت مني نجاه او مخرج مختصر الكلام انا بخير لانك بقلبي,0
تكون سعيدا,0
المطربين غنو علي وجع القلب رغم ان وجع المعده يستحق الاهتمام,0
وانت فرحان بالمرتب اللي انت مديون بيه اساسا,0
الجروب ماقدرت اطلع منهم مش خربان كلهم خربانين عيال وبنات,0
ناس قيمه وفيه ناس ثمن صاحب الثمن قيمه وصاحب القيمه يقدر بثمن,0
خبر اعتزالها التمثيل قاءمه باهم اعمال الفنانه شيماء محمد المميزه,0
ان منعته سلطات بلده تسميه مطعم سبعه اكتوبر,0
قناعه تامه لمقوله للحزن داعي دام الاكل موجود »,0
كنت مرتبط بواحده تشتغل يمن موبايلولما انفصلنا قفلت عليا الشريحه,0
بر الوالدين,0
ارسلت صورتي قلت معليش علي القبح عشان تمدح قالت عادي خلقه ربي,0
الخبر خطا فادح ارتكبه محمد رمضان مسلسل الاسطوره احنا اوادم بيدورو اخطا الممثلين المسلسلات وتشتيهم مايدورو اغلاطك صاحي انت,0
مشقادر اكذب عليكم اكثر منكذا انا ولد,0
ارتاح نفسيا اذا جيت اشتري شي غالي ومالقيت مقاسي احس اني سويت اللي عليا,0
اللهم بلغني الشهرين شهر رمضان وشهر العسل,0
لعيناك سهام لاتخطء التصويب وقلبي اسير اعزل,0
الناس يحلمو احلام رومنسيه وانا حلمت موكب عسكري ودبابات ومدرعات,0
والله قده بيزوجه سلفمايقلب صوره هاكذاتقولو ليش,0
الفلم دقيقهالدوام ساعات الصلاه علي النبي ثواني,0
جمال كجمال الانسان الواثق نفسه العارف لقيمته يرفعه المديح تخفضه المذمه مبتسم علي حال وان ياتيك مايسر الخاطر تجد عنده يكدر خاطرك سهل المعاشر مرح جواد يستطيع لين هين ويراعي الكبير والصغير عندما تراه تتذكر قوله تعالي والقيت محبه مني,0
رايح اخطب حبيبتي ادعولي,0
احدهم اتعلم ان ابتسامتك لغيري جريمه لاغفران باي,0
سويت ملصقات استخدمها بالتعاليق ان شالله تنال اعجابكمريكشنات اعضاء الجروب,0
احتاج منافسين جدد القدماء اصبحو معجبين,0
قلوبنا بيضاء الشباب,0
قلبي فلت يوم راي المبرقع ماعد دراش اين السماء القاع,0
جيبولي اللي غناء لابسات البراقعع,0
طلع تصميم الازياء حاجه سهلااه,0
قلدكم الله يتزوج مخزنات مشيشات,0
ياصاحبي والله وهبت الدنيا باسرها ومثلها معها فان القلب فراغ لايملءه الا القرب الله وشوق اليه لايسكنه الا مناجاته والوقوف ببابه نعمه ناقصه ان خلت يقربك ربك والغني الغني قربه وان فقدت فقدت فالقرب الله يمنحك الغني والقناعه والرضا بقضاء الله وقدره,0
ضع صوره دينيه ربما ياخذها غيرك وتبقي صدقه جاريه,0
شغل ام عباس,0
كلب البحار,1
اصحاب المترات وقت الظهر,0
مش مهم توقع انسان ڪامل مڪمل المهم ماتخونش وماتستغلش احد وماتجيش وقت المصلحهه اتفقنا,0
اجعل علاقتك الناس كاوراق الشجر بقي يثمر سقط يعود๑˙˙๑,0
الناس حياتنا ماكان ينفع يدخلوها حتي تهريب,0
الانثي حلوه حتي كانت دجاجه,1
اني نجمه الاسبوع اكتبو نص المجموعه اسمي,0
يقولون ان الاب احضر قطه لتنسي الموبايل وهذا حدث,0
للاسف مهاراتي الغزليه بدات تختفي قله الاستخدام,0
مره غبت ولم يسال عني احد لاكن باس اصدقاء مزيفون اهلا بالاصدقاء الغرباء,0
لبن الي طولهم اقل,0
البنات مقصد التطور عندهن انها تعلق صحبتها بالانجليزياختفوو ههيك عقليات,0
الشيء الوحيد يجعلنا اقوي انكسرنا,0
العيال ضاغطني بشكل ومدري اصارحه ماقلت تخاويني مكان قال بسال امي ابوي ومره اضطريت قلت اشتي سيارتك قال ابوي بيصيح عليا يعني رجال عمرك سنه وشورك مش بيدك لدرجه احيانا اقوله خل نتمشي يقول الوقت متاخر ابوي بيصيح عليهذا اللي ابوه يزوجه ويصرف وعلي زوجته,0
بنات قروبنا ههلمياء علي غيم ومطر شموخ يمنيه,0
البيتزا حق اصحاب تعز حرام مانسكت,0
غيم ومطر والبروق اتلوح,0
تمل اصلاح قلبك كثرت عثراتك ثق ان القلب وقود مساعيك ومتي صلح واستقام سابقت نفسك الي العبادات والخيرات وتشعر بخفتها التنقل رحاب الطاعه الوارفه وليكن مشروعك الابدي ان تستقيم المضغه جنبيك وان تحافظ علي دوافعك المنيبه الزلل,0
لقد قال تصبحي خير ومازال متصلا اليس سببا لقتله الغد,0
النسوان الحلوه كتير اوعي تخلي واحده تحسسك انها اخر قطعه وهه,0
الثلثان قلبي وثلثا ثلثه الباقي وثلثا ثلث بقي وباقي الثلث والباقي,0
تستطيع الهرب ستخونك قواك احلام سعيده,0
الحمدلله شغل شهرين ونص وتعب وجهد ومثابره واصرار وتقدم اشتريت,0
الي يشتي يستحي,1
يقضي الرجل نصف عمره البحث شريكه حياته يقضي النصف الاخر التخلص,0
الان اشتريت قطعه ارض بكوكب المريخ يكون اسمها قطعه ارض قطعه مريخ,0
كثر الزين مكحلينا,0
الي طولهم اقل بالله راضي علي نفسك مصدق ان القصر فتنه اذا زاد وزنك صرت زي لقيمات نحفت صرت سليقه,0
اسامي الشباب برامج التواصلاسير الصمتاسير الشوقاسير العشقاس,0
شريت معجنات للوالده عشان تشوفلي عروسه,0
خلك سما واترك القاع للقاعوارفع عيونك للنجوم المطلهوخلك قيل للعزم تباعمافيه صعب الا وربك يحله,0
وضع الحبايب الحين,0
اللهم خطبه وعقد قران الشهر لڪل دخل صل النبي افضلالصلاهوالسلام,0
سنوات اول مره اشارك بقروب الفيس وريحهم,0
وش اكثر شيء يخليك تعصب الجوع الانتظار الحر قله النوم,0
لاجل ان نعيش واقعا اجمل علينا ان ندرك بان الماضي مجرد درس وليس خيبات نحملها علي عاتق حاضرنا,0
حالنا,0
للجلطات المءجله انتو افخم ناس,0
بتجي علينا اوقات نشتي نسوي بلوك للحياه بكل ابوها بنكون مجبورين نساير الوضع ونكتم انفسنا عشان مايقولو عنا حقيرين تصبحو خير,0
